id,tweet,class,sentiment_intensity,class_intensity,labels
10204,"@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",joy,medium,joy_medium,8
40485,"@m_t_f_72 I'm not surprised, I would be fuming! 😤",fear,medium,fear_medium,5
10047,Sometimes the support network is causing the damage. \n\n #support #Damaged #alone #tired  #hurt #nojustice  #surivivor #NoMore,anger,high,anger_high,0
10387,#PeopleLikeMeBecause of some unknown reason but I try to discourage it,fear,high,fear_high,3
20308,ESPN just assumed I wanted their free magazines ,sadness,low,sadness_low,10
10501,@SusannahSpot I could pop round ,anger,medium,anger_medium,2
10471,@corruptmelon now im feeling the ,sadness,medium,sadness_medium,11
10391,@ManUtd it was a terrible Freekick...,anger,medium,anger_medium,2
40471,where broken hearted lovers do cry away their gloom,joy,medium,joy_medium,8
40280,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",anger,medium,anger_medium,2
40453,if we let that in id be fuming poor keeping,joy,medium,joy_medium,8
40222,some people leave toilets in fucking grim states,joy,medium,joy_medium,8
40228,@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice,sadness,medium,sadness_medium,11
30899,A cheerful sloth annotated old books about a very good man then the gods ended evil.,fear,medium,fear_medium,5
20272,@BeeTuppy We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,joy,medium,joy_medium,8
10714,@tomlinmayniac starting my new challenge ! A glee poll every day !,fear,high,fear_high,3
30330,@saraandgreg @Airbnb Another happy customer.  #secreteyes,joy,medium,joy_medium,8
30504,Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,sadness,low,sadness_low,10
20198,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪,anger,medium,anger_medium,2
40566,"Before the year ends I'll probably get master 12s or flu games, true blues, and space jams.",fear,medium,fear_medium,5
10188,Light of day per heyday popularization backfire cinematography: XUcQb,anger,medium,anger_medium,2
40109,follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,anger,high,anger_high,0
10509,Don't be bitter,fear,low,fear_low,4
30253,@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits,sadness,medium,sadness_medium,11
20148,LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.,anger,low,anger_low,1
30716,@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1,sadness,medium,sadness_medium,11
30682,Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳,fear,low,fear_low,4
30519,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",joy,low,joy_low,7
20642,"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay",sadness,medium,sadness_medium,11
10366,"You don't smile and you say you're in love, but that's why I don't love",fear,medium,fear_medium,5
10865,@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,anger,high,anger_high,0
30318,@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!,joy,low,joy_low,7
30515,@LaurenBrierley2 sparkling water = death,sadness,medium,sadness_medium,11
40111,@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,anger,medium,anger_medium,2
30752,"@StaceyDavidson_ You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF",fear,high,fear_high,3
20029,People irritate me 🙄,joy,medium,joy_medium,8
30851,"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit ",sadness,low,sadness_low,10
40806,Gonna get some acupuncture today for all my damn anxiety 🙃🤕,sadness,medium,sadness_medium,11
21113,@JoeFahezy I could of told you that one lmfao 😂 Then old niggas get wasted and start fucking around,fear,low,fear_low,4
40697,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,fear,medium,fear_medium,5
10603,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,fear,medium,fear_medium,5
30547,@adamrodricks I like your optimism!,anger,medium,anger_medium,2
30364,The neighbor dancing in the Clayton Homes commercial is me. #hilarious,fear,low,fear_low,4
10281,@JoaquinPutoAmo vas a ir al de the amaity affliction?,joy,medium,joy_medium,8
21127,@RosieBalls I fear for the future of mankind,fear,medium,fear_medium,5
20947,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed,joy,medium,joy_medium,8
10127,"sure, ohio state is terrible, ohio is awful, etc, etc\n\nthese feelings began with the toldeo war \n\nso, maybe don't campaign there?",joy,medium,joy_medium,8
30305,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism ,anger,high,anger_high,0
40442,oh these old things on my face? nah they're not tears from school related anger and frustration nope never,joy,medium,joy_medium,8
20311,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,joy,medium,joy_medium,8
30468,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",sadness,medium,sadness_medium,11
40797,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,fear,high,fear_high,3
21085,@JBCrewdotcom how his own fans insult him,fear,high,fear_high,3
20361,*ZETH voice*: Hit The Target \n (holds up upside down cheering towel),joy,low,joy_low,7
10534,"@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",fear,high,fear_high,3
20017,Condolences to the  JC and the Georges family.. ,sadness,medium,sadness_medium,11
40507,I have sleep cooties.\nI close my eyes and dream that I'm awake #weary #sleepissues #narcolepsy,sadness,medium,sadness_medium,11
40253,"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",sadness,medium,sadness_medium,11
10797,@cxmbeferre so you WOULDNT date me????? #offended,anger,high,anger_high,0
10002,@RoyEnglish roy as fiery,joy,medium,joy_medium,8
10702,"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",sadness,medium,sadness_medium,11
20758,I think they may be ,fear,medium,fear_medium,5
40116,@l1ght__eyes u tried boiling em takes years too,joy,low,joy_low,7
10575,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,fear,low,fear_low,4
30315,Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,fear,medium,fear_medium,5
10878,"That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.",sadness,medium,sadness_medium,11
30656,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",sadness,medium,sadness_medium,11
10265,Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. ,anger,low,anger_low,1
21198,@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone ,fear,medium,fear_medium,5
20116,@TheOnlySweeney their slogan should've been #start instead of #finish,sadness,low,sadness_low,10
10884,"“Don’t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12",fear,high,fear_high,3
10749,@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh,anger,high,anger_high,0
10254,U know u have too much on ur mind when u find yourself cleaning a stove and kitchen by yourself  at almost 3am...  #pensive,joy,medium,joy_medium,8
20149,@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,joy,medium,joy_medium,8
30125,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,fear,medium,fear_medium,5
40454,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism #itsagunalright,fear,high,fear_high,3
40747,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear,medium,fear_medium,5
10163,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot,anger,high,anger_high,0
30810,My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe,joy,medium,joy_medium,8
21186,"@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help :)",sadness,medium,sadness_medium,11
30599,Starting not to give a fuck and stopped fearing the consequence,fear,medium,fear_medium,5
40534,My mind is raging and i just want to end it all,anger,medium,anger_medium,2
20996,"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.",sadness,medium,sadness_medium,11
30483,Paul forever. Paul should have won! Paul played such a better game! #BB18 ,anger,medium,anger_medium,2
40654,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,sadness,medium,sadness_medium,11
30457,@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,sadness,medium,sadness_medium,11
30213,"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! ",fear,medium,fear_medium,5
21199,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear,medium,fear_medium,5
30874,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch,joy,medium,joy_medium,8
21107,At my age all I see is gray. Is it gray because of my bad eyes or my perspective #depression  #healingjustice,fear,low,fear_low,4
30070,T5ylw ansh a79l shy 7lw mn wayed nas fe whatsapp,sadness,medium,sadness_medium,11
10512,"Now that the whole clown rage has scared me shitless, I'm gonna go cry in my room",fear,medium,fear_medium,5
21231,This the most depressing shit ever,joy,medium,joy_medium,8
40350,There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling,anger,low,anger_low,1
21080,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival,anger,high,anger_high,0
40569,Look forward to the detours because they bring delightful surprises. #lifequote #delight,joy,low,joy_low,7
10116,"Walk right through them! See way past them, and don't even hesitate running them over.",sadness,medium,sadness_medium,11
10908,@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. #nervous,anger,medium,anger_medium,2
30725,@Fatumoriginal there's no sitcom better! If u can't laugh at Sheldon or Leonard then u are sober for real! No two ways about it,fear,high,fear_high,3
10594,It has been medically proven that laughter is an effective pain killer.,joy,high,joy_high,6
30522,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",sadness,medium,sadness_medium,11
30094,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,joy,low,joy_low,7
